시도명,시군구명,도로위계,도로명,종속구분,연장,폭
부산광역시,사상구,길,백양대로979번라길,주도로,203,6
부산광역시,사상구,로,사상로,주도로,5270,20
부산광역시,사상구,길,사상로104번길,주도로,324,7
부산광역시,사상구,길,사상로123번길,주도로,133,11
부산광역시,사상구,길,사상로137번길,주도로,221,4
부산광역시,사상구,길,사상로146번길,주도로,209,6
부산광역시,사상구,길,사상로147번길,주도로,281,6
부산광역시,사상구,길,사상로148번길,주도로,317,6
부산광역시,사상구,길,사상로161번길,주도로,352,11
부산광역시,사상구,길,사상로162번길,주도로,186,8
부산광역시,사상구,길,사상로163번길,주도로,222,8
부산광역시,사상구,길,사상로170번길,주도로,220,8
부산광역시,사상구,길,사상로181번길,주도로,464,10
부산광역시,사상구,길,사상로202번길,주도로,352,8
부산광역시,사상구,길,사상로211번길,주도로,413,4
부산광역시,사상구,길,사상로212번길,주도로,355,10
부산광역시,사상구,길,사상로223번길,주도로,551,6
부산광역시,사상구,길,사상로224번길,주도로,323,6
부산광역시,사상구,길,사상로233번길,주도로,396,6
부산광역시,사상구,길,사상로238번길,주도로,260,6
부산광역시,사상구,길,사상로243번길,주도로,142,6
부산광역시,사상구,길,사상로250번길,주도로,641,6
부산광역시,사상구,길,사상로269번길,주도로,160,6
부산광역시,사상구,길,사상로277번가길,주도로,216,4
부산광역시,사상구,길,사상로277번길,주도로,357,8
부산광역시,사상구,길,사상로277번나길,주도로,212,4
부산광역시,사상구,길,사상로285번길,주도로,165,6
부산광역시,사상구,길,사상로292번길,주도로,239,7
부산광역시,사상구,길,사상로293번길,주도로,168,6
부산광역시,사상구,길,사상로309번길,주도로,378,9
부산광역시,사상구,길,사상로310번길,주도로,663,12
부산광역시,사상구,길,사상로319번길,주도로,395,4
부산광역시,사상구,길,사상로333번길,주도로,401,6
부산광역시,사상구,길,사상로336번길,주도로,244,8
부산광역시,사상구,길,사상로341번길,주도로,401,8
부산광역시,사상구,길,사상로342번길,주도로,320,6
부산광역시,사상구,길,사상로349번길,주도로,403,6
부산광역시,사상구,길,사상로355번길,주도로,402,8
부산광역시,사상구,길,사상로356번길,주도로,299,9
부산광역시,사상구,길,사상로35번길,주도로,165,10
부산광역시,사상구,길,사상로367번길,주도로,402,6
부산광역시,사상구,길,사상로368번길,주도로,275,6
부산광역시,사상구,길,사상로374번길,주도로,190,7
부산광역시,사상구,길,사상로375번길,주도로,402,8
부산광역시,사상구,길,사상로385번길,주도로,403,6
부산광역시,사상구,길,사상로386번길,주도로,241,6
부산광역시,사상구,길,사상로38번길,주도로,208,11
부산광역시,사상구,길,사상로393번길,주도로,402,8
부산광역시,사상구,길,사상로394번길,주도로,228,6
부산광역시,사상구,길,사상로401번길,주도로,402,6
부산광역시,사상구,길,사상로402번길,주도로,214,8
부산광역시,사상구,길,사상로417번길,주도로,403,6
부산광역시,사상구,길,사상로425번길,주도로,402,8
부산광역시,사상구,길,사상로426번길,주도로,173,9
부산광역시,사상구,길,사상로433번길,주도로,403,6
부산광역시,사상구,길,사상로439번길,주도로,402,8
부산광역시,사상구,길,사상로440번길,주도로,149,9
부산광역시,사상구,길,사상로447번길,주도로,402,6
부산광역시,사상구,길,사상로455번길,주도로,402,10
부산광역시,사상구,길,사상로456번길,주도로,149,10
부산광역시,사상구,길,사상로45번길,주도로,168,10
부산광역시,사상구,길,사상로469번가길,주도로,139,3
부산광역시,사상구,길,사상로469번길,주도로,405,8
부산광역시,사상구,길,사상로469번나길,주도로,135,6
부산광역시,사상구,길,사상로469번다길,주도로,129,6
부산광역시,사상구,길,사상로46번길,주도로,528,6
부산광역시,사상구,길,사상로470번길,주도로,151,6
부산광역시,사상구,길,사상로477번길,주도로,417,8
부산광역시,사상구,길,사상로478번길,주도로,143,8
부산광역시,사상구,길,사상로481번길,주도로,167,4
부산광역시,사상구,길,사상로489번길,주도로,443,6
부산광역시,사상구,길,사상로500번길,주도로,284,7
부산광역시,사상구,길,사상로509번길,주도로,165,6
부산광역시,사상구,길,사상로519번길,주도로,390,6
부산광역시,사상구,길,사상로525번길,주도로,290,8
부산광역시,사상구,길,사상로531번길,주도로,349,14
부산광역시,사상구,길,사상로539번길,주도로,225,6
부산광역시,사상구,길,사상로551번길,주도로,234,8
부산광역시,사상구,길,사상로557번길,주도로,163,6
부산광역시,사상구,길,사상로565번길,주도로,239,6
부산광역시,사상구,길,사상로571번길,주도로,161,6
부산광역시,사상구,길,사상로75번길,주도로,144,10
부산광역시,사상구,길,사상로90번길,주도로,94,3
부산광역시,사상구,로,삼덕로,주도로,1252,20
부산광역시,사상구,길,삼덕로45번길,주도로,853,8
부산광역시,사상구,길,삼덕로46번길,주도로,626,6
부산광역시,사상구,길,삼덕로46번안길,주도로,194,6
부산광역시,사상구,길,삼덕로5번길,주도로,922,8
부산광역시,사상구,길,삼덕로73번길,주도로,289,9
부산광역시,사상구,길,삼덕로74번길,주도로,167,8
부산광역시,사상구,길,삼덕로84번길,주도로,144,4
부산광역시,사상구,길,삼덕로89번길,주도로,169,8
부산광역시,사상구,길,삼덕로8번길,주도로,129,2
부산광역시,사상구,길,삼덕로90번길,주도로,138,8
부산광역시,사상구,길,삼덕로99번길,주도로,205,6
부산광역시,사상구,로,삼락천로,주도로,3465,12
부산광역시,사상구,로,새벽로,주도로,2366,20
부산광역시,사상구,길,새벽로121번길,주도로,551,10
부산광역시,사상구,길,새벽로137번길,주도로,298,8
부산광역시,사상구,길,새벽로167번길,주도로,748,8
부산광역시,사상구,길,새벽로168번길,주도로,349,10
부산광역시,사상구,길,새벽로177번길,주도로,168,6
부산광역시,사상구,길,새벽로17번길,주도로,439,10
부산광역시,사상구,길,새벽로18번길,주도로,194,10
부산광역시,사상구,길,새벽로194번길,주도로,402,6
부산광역시,사상구,길,새벽로201번길,주도로,186,11
부산광역시,사상구,길,새벽로202번길,주도로,307,4
부산광역시,사상구,길,새벽로215번길,주도로,721,8
부산광역시,사상구,길,새벽로223번길,주도로,716,8
부산광역시,사상구,길,새벽로31번길,주도로,442,15
부산광역시,사상구,길,새벽로45번길,주도로,461,10
부산광역시,사상구,길,새벽로63번길,주도로,480,10
부산광역시,사상구,길,새벽로77번길,주도로,498,10
부산광역시,사상구,길,새벽로91번길,주도로,517,15
부산광역시,사상구,로,새벽시장로,주도로,1549,14
부산광역시,사상구,길,새벽시장로103번길,주도로,306,10
부산광역시,사상구,길,새벽시장로133번길,주도로,278,10
부산광역시,사상구,길,새벽시장로29번길,주도로,346,10
부산광역시,사상구,길,새벽시장로45번길,주도로,345,10
부산광역시,사상구,길,새벽시장로46번길,주도로,302,9
부산광역시,사상구,길,새벽시장로56번가길,주도로,343,7
부산광역시,사상구,길,새벽시장로56번길,주도로,302,9
부산광역시,사상구,길,새벽시장로57번길,주도로,106,5
부산광역시,사상구,길,새벽시장로63번길,주도로,343,11
부산광역시,사상구,길,새벽시장로64번길,주도로,451,10
부산광역시,사상구,길,새벽시장로75번길,주도로,150,4
부산광역시,사상구,길,새벽시장로9번길,주도로,348,10
부산광역시,사상구,로,양지로,주도로,571,12
부산광역시,사상구,길,양지로22번길,주도로,365,6
부산광역시,사상구,길,양지로24번길,주도로,358,6
부산광역시,사상구,길,양지로30번길,주도로,592,8
부산광역시,사상구,길,양지로42번길,주도로,450,10
부산광역시,사상구,길,양지로8번길,주도로,418,8
부산광역시,사상구,로,엄궁남로,주도로,609,11
부산광역시,사상구,길,엄궁남로11번길,주도로,198,11
부산광역시,사상구,길,엄궁남로40번길,주도로,88,4
부산광역시,사상구,로,엄궁로,주도로,2177,20
부산광역시,사상구,길,엄궁로179번가길,주도로,192,4
부산광역시,사상구,길,엄궁로179번길,주도로,614,11
부산광역시,사상구,길,엄궁로191번길,주도로,559,10
부산광역시,사상구,길,엄궁로203번길,주도로,240,10
부산광역시,사상구,길,엄궁로99번길,주도로,221,6
부산광역시,사상구,로,엄궁북로,주도로,750,16
부산광역시,사상구,길,엄궁북로4번가길,주도로,571,3
부산광역시,사상구,길,엄궁북로4번길,주도로,677,12
부산광역시,사상구,길,엄궁북로4번안길,주도로,496,11
부산광역시,사상구,로,엄궁중로,주도로,663,15
부산광역시,사상구,길,엄궁중로8번길,주도로,137,2
부산광역시,사상구,로,운산로,주도로,1213,15
부산광역시,사상구,길,운산로100번길,주도로,224,4
부산광역시,사상구,길,운산로102번길,주도로,222,3
부산광역시,사상구,길,운산로77번길,주도로,131,4
부산광역시,사상구,로,장인로,주도로,997,20
부산광역시,사상구,길,장인로17번길,주도로,613,10
부산광역시,사상구,길,장인로20번길,주도로,521,12
부산광역시,사상구,길,장인로37번길,주도로,650,10
부산광역시,사상구,길,장인로77번길,주도로,736,10
부산광역시,사상구,길,장인로78번길,주도로,700,11
부산광역시,사상구,로,주감로,주도로,2806,4
부산광역시,사상구,길,주감로229번길,주도로,507,1
부산광역시,사상구,길,주감로7번길,주도로,142,7
부산광역시,사상구,로,주례로,주도로,2696,20
부산광역시,사상구,길,주례로10번길,주도로,680,9
부산광역시,사상구,길,주례로139번길,주도로,410,9
부산광역시,사상구,길,주례로149번길,주도로,154,4
부산광역시,사상구,길,주례로27번길,주도로,237,8
부산광역시,사상구,길,주례로28번길,주도로,359,8
부산광역시,사상구,길,주례로34번길,주도로,469,8
부산광역시,사상구,길,주례로9번길,주도로,445,8
부산광역시,사상구,로,진사로,주도로,1060,10
부산광역시,사상구,길,진사로24번길,주도로,192,5
부산광역시,사상구,길,진사로28번길,주도로,166,7
부산광역시,사상구,길,진사로36번가길,주도로,115,8
부산광역시,사상구,길,진사로36번길,주도로,400,10
부산광역시,사상구,길,진사로36번나길,주도로,119,9
부산광역시,사상구,로,하신번영로,주도로,4867,9
부산광역시,사상구,대로,학감대로,주도로,2490,40
부산광역시,사상구,길,학감대로123번길,주도로,497,12
부산광역시,사상구,길,학감대로133번길,주도로,407,4
부산광역시,사상구,길,학감대로134번길,주도로,447,11
부산광역시,사상구,길,학감대로147번길,주도로,338,11
부산광역시,사상구,길,학감대로163번길,주도로,338,10
부산광역시,사상구,길,학감대로164번길,주도로,219,10
부산광역시,사상구,길,학감대로177번길,주도로,340,10
부산광역시,사상구,길,학감대로178번길,주도로,511,11
부산광역시,사상구,길,학감대로191번길,주도로,342,11
부산광역시,사상구,길,학감대로192번길,주도로,460,11
부산광역시,사상구,길,학감대로221번길,주도로,344,11
부산광역시,사상구,길,학감대로222번길,주도로,459,10
부산광역시,사상구,길,학감대로237번길,주도로,345,11
부산광역시,사상구,길,학감대로252번길,주도로,457,10
부산광역시,사상구,길,학감대로260번길,주도로,203,10
부산광역시,사상구,길,학감대로267번길,주도로,346,12
부산광역시,사상구,길,학감대로39번길,주도로,685,6
부산광역시,사상구,길,학감대로39번안길,주도로,814,2
부산광역시,사상구,길,학감대로49번길,주도로,507,11
부산광역시,사상구,로,학장로,주도로,3446,20
부산광역시,사상구,길,학장로135번길,주도로,668,11
부산광역시,사상구,길,학장로169번길,주도로,517,11
부산광역시,사상구,길,학장로216번길,주도로,617,4
부산광역시,사상구,길,학장로224번길,주도로,194,2
부산광역시,사상구,길,학장로236번길,주도로,147,9
부산광역시,사상구,길,학장로248번길,주도로,452,4
부산광역시,사상구,길,학장로317번길,주도로,518,12
부산광역시,사상구,길,학장로323번길,주도로,213,5
부산광역시,사상구,길,학장로324번길,주도로,194,10
부산광역시,사상구,길,학장로63번길,주도로,317,11
부산광역시,사상구,길,학장로83번길,주도로,334,10
부산광역시,사상구,길,학장로95번길,주도로,347,10
부산광역시,기장군,길,가동1길,주도로,53,8
부산광역시,기장군,길,가동2길,주도로,274,10
부산광역시,기장군,로,가동3로,주도로,612,12
부산광역시,기장군,길,가동길,주도로,329,11
부산광역시,기장군,길,가동옛길,주도로,606,5
부산광역시,기장군,길,갑골길,주도로,1036,3
부산광역시,기장군,길,갓안길,주도로,308,4
부산광역시,기장군,길,강변길,주도로,923,4
부산광역시,기장군,로,개좌로,주도로,7294,10
부산광역시,기장군,길,개천1길,주도로,332,3
부산광역시,기장군,길,개천2길,주도로,347,3
부산광역시,기장군,로,고무로,주도로,3391,12
부산광역시,기장군,길,고무마을1길,주도로,387,8
부산광역시,기장군,길,고무마을2길,주도로,391,8
부산광역시,기장군,길,고무마을3길,주도로,259,6
부산광역시,기장군,길,고무마을4길,주도로,644,8
부산광역시,기장군,길,고무마을길,주도로,444,8
부산광역시,기장군,로,고촌로,주도로,872,20
부산광역시,기장군,길,고촌로18번길,주도로,738,12
부산광역시,기장군,길,고촌로28번길,주도로,783,10
부산광역시,기장군,길,고촌로34번길,주도로,254,10
부산광역시,기장군,길,고촌로44번길,주도로,353,10
부산광역시,기장군,길,고촌로80번길,주도로,324,10
부산광역시,기장군,길,곡천길,주도로,4137,8
부산광역시,기장군,길,곰내길,주도로,6594,11
부산광역시,기장군,길,공수1길,주도로,216,2
부산광역시,기장군,길,공수2길,주도로,217,3
부산광역시,기장군,길,공수3길,주도로,564,3
부산광역시,기장군,길,공수해안길,주도로,1025,4
부산광역시,기장군,길,곽암길,주도로,757,4
부산광역시,기장군,길,구기길,주도로,685,2
부산광역시,기장군,길,구노실길,주도로,648,3
부산광역시,기장군,로,구연1로,주도로,199,10
부산광역시,기장군,로,구연2로,주도로,647,8
부산광역시,기장군,로,구연3로,주도로,336,20
부산광역시,기장군,로,구연4로,주도로,216,14
부산광역시,기장군,로,구연로,주도로,476,15
부산광역시,기장군,로,구연방곡로,주도로,1292,23
부산광역시,기장군,길,구운달길,주도로,1158,2
부산광역시,기장군,길,구칠길,주도로,998,3
부산광역시,기장군,길,기룡1길,주도로,957,4
부산광역시,기장군,길,기룡2길,주도로,732,2
부산광역시,기장군,길,기룡길,주도로,474,4
부산광역시,기장군,대로,기장대로,주도로,22185,60
부산광역시,기장군,길,기장대로413번길,주도로,1000,15
부산광역시,기장군,로,기장해안로,주도로,690,16
부산광역시,기장군,길,길천1길,주도로,616,8
부산광역시,기장군,길,길천2길,주도로,813,3
부산광역시,기장군,길,길천3길,주도로,273,2
부산광역시,기장군,길,길천길,주도로,1484,8
부산광역시,기장군,길,난들길,주도로,568,3
부산광역시,기장군,길,내덕1길,주도로,863,3
부산광역시,기장군,길,내덕길,주도로,2529,3
부산광역시,기장군,길,내리1길,주도로,801,4
부산광역시,기장군,길,내리2길,주도로,865.587,4
부산광역시,기장군,길,내리길,주도로,5376,8
부산광역시,기장군,길,농공길,주도로,1166,8
부산광역시,기장군,길,달밭길,주도로,176,3
부산광역시,기장군,길,달산1길,주도로,720,10
부산광역시,기장군,길,달산2길,주도로,339,10
부산광역시,기장군,길,달산3길,주도로,299,10
부산광역시,기장군,길,달산4길,주도로,604,10
부산광역시,기장군,길,달산길,주도로,301,10
부산광역시,기장군,길,달음길,주도로,1011,3
부산광역시,기장군,길,달음산길,주도로,1058,10
부산광역시,기장군,길,당곡길,주도로,700,3
부산광역시,기장군,로,당사로,주도로,93.483,12
부산광역시,기장군,길,당사로1길,주도로,351.666,6
부산광역시,기장군,길,당사로2길,주도로,217.121,6
부산광역시,기장군,길,당사로3길,주도로,329.727,8
부산광역시,기장군,길,당사로4길,주도로,217.137,8
부산광역시,기장군,길,당사로5길,주도로,456.175,8
부산광역시,기장군,길,당사로6길,주도로,143.064,6
부산광역시,기장군,길,당사로8길,주도로,215.009,6
부산광역시,기장군,길,당산길,주도로,165,3
부산광역시,기장군,길,대곡1길,주도로,379,2
부산광역시,기장군,길,대곡2길,주도로,335,3
부산광역시,기장군,길,대룡1길,주도로,1077,3
부산광역시,기장군,길,대룡2길,주도로,447,4
부산광역시,기장군,길,대룡3길,주도로,232,3
부산광역시,기장군,길,대리길,주도로,398,2
부산광역시,기장군,길,대명길,주도로,237,3
부산광역시,기장군,로,대변1로,주도로,255,12
부산광역시,기장군,길,대변2길,주도로,307,7
부산광역시,기장군,길,대변3길,주도로,460,8
부산광역시,기장군,로,대변로,주도로,1654,12
부산광역시,기장군,로,대청로,주도로,788,11
부산광역시,기장군,길,대청로13번길,주도로,379,9
부산광역시,기장군,길,대청로14번길,주도로,259,10
부산광역시,기장군,길,대청로21번길,주도로,378,8
부산광역시,기장군,길,대청로22번길,주도로,350,8
부산광역시,기장군,길,대청로35번길,주도로,377,8
부산광역시,기장군,길,대청로36번길,주도로,353,8
부산광역시,기장군,길,대청로45번길,주도로,377,8
부산광역시,기장군,길,대청로71번길,주도로,561,8
부산광역시,기장군,길,대청로72번길,주도로,425,8
부산광역시,기장군,길,대청로8번길,주도로,258,11
부산광역시,기장군,길,덕산1길,주도로,364,3
부산광역시,기장군,길,덕산길,주도로,914,3
부산광역시,기장군,길,도야길,주도로,247,3
부산광역시,기장군,길,동뫼길,주도로,268,4
부산광역시,기장군,길,동백길,주도로,504,2
부산광역시,기장군,로,동부산관광10로,주도로,377.843,15
부산광역시,기장군,로,동부산관광1로,주도로,1233.297,25
부산광역시,기장군,로,동부산관광2로,주도로,694.264,25
부산광역시,기장군,로,동부산관광3로,주도로,598.624,25
부산광역시,기장군,로,동부산관광4로,주도로,290.698,20
부산광역시,기장군,로,동부산관광5로,주도로,416.774,20
부산광역시,기장군,로,동부산관광6로,주도로,599.334,20
부산광역시,기장군,로,동부산관광7로,주도로,362.363,20
부산광역시,기장군,로,동부산관광8로,주도로,268.213,15
부산광역시,기장군,로,동부산관광9로,주도로,426.547,25
부산광역시,기장군,로,동부산관광로,주도로,1182.728,40
부산광역시,기장군,길,동서길,주도로,1331,6
부산광역시,기장군,길,동암1길,주도로,298,3
부산광역시,기장군,길,동암2길,주도로,261,5
부산광역시,기장군,길,동암3길,주도로,251,3
부산광역시,기장군,길,동암해안길,주도로,810,6
부산광역시,기장군,고속도로,동해고속도로,주도로,381680,40
부산광역시,기장군,로,두메로,주도로,1917,12
부산광역시,기장군,길,두명1길,주도로,1278,4
부산광역시,기장군,길,두명2길,주도로,522,6
부산광역시,기장군,길,두송길,주도로,647,6
부산광역시,기장군,길,두호1길,주도로,255,3
부산광역시,기장군,길,두호2길,주도로,242,3
부산광역시,기장군,길,두호길,주도로,489,3
부산광역시,기장군,길,마장터길,주도로,635,3
부산광역시,기장군,길,마지1길,주도로,316,3
부산광역시,기장군,길,마지2길,주도로,361,3
부산광역시,기장군,길,마지길,주도로,382,4
부산광역시,기장군,길,매곡길,주도로,775,3
부산광역시,기장군,로,매학용수로,주도로,2082,15
부산광역시,기장군,로,명례산단1로,주도로,1859.593,15
부산광역시,기장군,로,명례산단2로,주도로,1030.812,15
부산광역시,기장군,로,명례산단3로,주도로,1089.34,25
부산광역시,기장군,로,명례산단4로,주도로,1531.032,15
부산광역시,기장군,로,명례산단5로,주도로,658.239,15
부산광역시,기장군,로,명례산단6로,주도로,1695.645,15
부산광역시,기장군,로,명례산단7로,주도로,1561.082,15
부산광역시,기장군,로,명례산단로,주도로,601.469,40
부산광역시,기장군,길,모전1길,주도로,805,8
부산광역시,기장군,길,모전2길,주도로,363,10
부산광역시,기장군,길,모전3길,주도로,500,10
부산광역시,기장군,로,모전로,주도로,1160,25
부산광역시,기장군,길,못골길,주도로,575,3
부산광역시,기장군,길,못안길,주도로,1233,5
부산광역시,기장군,길,무곡1길,주도로,236,3
부산광역시,기장군,길,무곡2길,주도로,771,3
부산광역시,기장군,길,무곡길,주도로,171,5
부산광역시,기장군,길,무양1길,주도로,361,8
부산광역시,기장군,길,무양2길,주도로,440,8
부산광역시,기장군,로,무양로,주도로,491,12
부산광역시,기장군,길,문동1길,주도로,116,4
부산광역시,기장군,길,문동길,주도로,119,4
부산광역시,기장군,길,문오성길,주도로,4107,3
부산광역시,기장군,길,문중1길,주도로,138,5
부산광역시,기장군,길,문중길,주도로,419,4
부산광역시,기장군,길,물방길,주도로,969.327,6
부산광역시,기장군,길,미동길,주도로,655,4
부산광역시,기장군,길,박영준길,주도로,1091,3
부산광역시,기장군,길,반룡1길,주도로,161,3
부산광역시,기장군,길,반룡2길,주도로,109,3
부산광역시,기장군,로,반룡로,주도로,3552,11
부산광역시,기장군,로,반룡산단1로,주도로,686,10
부산광역시,기장군,로,반룡산단2로,주도로,946,16
부산광역시,기장군,로,반룡산단3로,주도로,1029,16
부산광역시,기장군,로,반룡산단로,주도로,1429,15
부산광역시,기장군,로,반룡산단진입로,주도로,369,15
부산광역시,기장군,로,반송로,주도로,16540,25
부산광역시,기장군,로,방곡1로,주도로,352,12
부산광역시,기장군,로,방곡2로,주도로,188,8
부산광역시,기장군,로,방곡3로,주도로,233,15
부산광역시,기장군,로,방곡4로,주도로,342,8
부산광역시,기장군,로,방곡5로,주도로,343,8
부산광역시,기장군,로,방곡로,주도로,861,12
부산광역시,기장군,길,방모산1길,주도로,727,4
부산광역시,기장군,길,방모산2길,주도로,624,3
부산광역시,기장군,로,배산로,주도로,799,8
부산광역시,기장군,길,배산로19번길,주도로,579,5
부산광역시,기장군,길,배산로56번길,주도로,226,8
부산광역시,기장군,길,배산로68번길,주도로,166,8
부산광역시,기장군,길,배산로8번길,주도로,628,8
부산광역시,기장군,길,백길길,주도로,605,3
부산광역시,기장군,길,백동길,주도로,967,5
부산광역시,기장군,길,백운산길,주도로,2674,13
부산광역시,기장군,길,병산1길,주도로,1283,3
부산광역시,기장군,로,병산2로,주도로,2746,13
부산광역시,기장군,로,병산로,주도로,6073,20
부산광역시,기장군,길,부명1길,주도로,456.428,10
부산광역시,기장군,길,부명2길,주도로,356.916,8
부산광역시,기장군,길,부명길,주도로,1353,3
부산광역시,기장군,고속도로,부산외곽순환고속도로,주도로,49606,50
부산광역시,기장군,길,부산치유의숲길,주도로,831.221,10.23
부산광역시,기장군,길,부족골길,주도로,914,4
부산광역시,기장군,길,불매등길,주도로,595,3
부산광역시,기장군,길,사등길,주도로,1809,5
부산광역시,기장군,로,산단1로,주도로,1408,18
부산광역시,기장군,로,산단2로,주도로,682,15
부산광역시,기장군,로,산단3로,주도로,1256,15
부산광역시,기장군,로,산단4로,주도로,1694,15
부산광역시,기장군,로,산단5로,주도로,1140,13
부산광역시,기장군,로,산단6로,주도로,704,15
부산광역시,기장군,로,산단7로,주도로,1077,12
부산광역시,기장군,로,산단8로,주도로,403,20
부산광역시,기장군,로,산단로,주도로,6437,30
부산광역시,기장군,길,산막1길,주도로,233,4
부산광역시,기장군,길,산막길,주도로,698,4
부산광역시,기장군,길,산수곡길,주도로,1713,3
부산광역시,기장군,길,삼덕길,주도로,347,3
부산광역시,기장군,길,삼성1길,주도로,188,8
부산광역시,기장군,길,삼성2길,주도로,115,8
부산광역시,기장군,길,삼성3길,주도로,609,8
부산광역시,기장군,길,삼성길,주도로,125,8
부산광역시,기장군,길,상곡길,주도로,1150,4
부산광역시,기장군,길,상리길,주도로,1312,3
부산광역시,기장군,길,상신리길,주도로,761,3
부산광역시,기장군,길,상장안1길,주도로,304,3
부산광역시,기장군,길,상장안2길,주도로,218,3
부산광역시,기장군,길,상장안3길,주도로,153,3
부산광역시,기장군,길,상현길,주도로,227,3
부산광역시,기장군,길,서편길,주도로,458,3
부산광역시,기장군,길,석길길,주도로,497,2
부산광역시,기장군,길,석산1길,주도로,1329,5
부산광역시,기장군,길,석산길,주도로,1000,3
부산광역시,기장군,길,선암길,주도로,1353,3
부산광역시,기장군,길,소산길,주도로,2835,3
부산광역시,기장군,길,소정길,주도로,450,3
부산광역시,기장군,길,소정안길,주도로,1166,10
부산광역시,기장군,길,송정2길,주도로,268,4
부산광역시,기장군,길,신리길,주도로,1810,3
부산광역시,기장군,길,신명1길,주도로,218,2
부산광역시,기장군,길,신명길,주도로,1055,3
부산광역시,기장군,로,신소재산단1로,주도로,293,15
부산광역시,기장군,로,신소재산단2로,주도로,346,15
부산광역시,기장군,로,신소재산단로,주도로,589,20
부산광역시,기장군,로,신정관로,주도로,7679,20
부산광역시,기장군,로,신좌천로,주도로,722.44,20
부산광역시,기장군,길,신천길,주도로,595.584,10
부산광역시,기장군,길,신평1길,주도로,484,3
부산광역시,기장군,길,신평길,주도로,241,3
부산광역시,기장군,로,안평로,주도로,1055,14
부산광역시,기장군,길,안평로11번가길,주도로,1036,8
부산광역시,기장군,길,안평로11번길,주도로,412,8
부산광역시,기장군,길,안평로11번나길,주도로,294,4
부산광역시,기장군,길,안평로33번가길,주도로,1724,3
부산광역시,기장군,길,안평로33번길,주도로,530,8
부산광역시,기장군,길,안평로33번나길,주도로,725,4
부산광역시,기장군,길,양수1길,주도로,679,6
부산광역시,기장군,길,양수길,주도로,858,3
부산광역시,기장군,로,에코산단1로,주도로,559.235,10.229
부산광역시,기장군,로,에코산단2로,주도로,895.85,15
부산광역시,기장군,로,에코산단로,주도로,343.258,20.18
부산광역시,기장군,로,여락송정로,주도로,3678,14
부산광역시,기장군,길,연구길,주도로,859,3
부산광역시,기장군,길,연화1길,주도로,1177,10
부산광역시,기장군,길,연화2길,주도로,376,8
부산광역시,기장군,길,연화길,주도로,789,8
부산광역시,기장군,로,예림1로,주도로,1088,15
부산광역시,기장군,길,예림2길,주도로,617,4
부산광역시,기장군,길,예림길,주도로,845,8
부산광역시,기장군,길,오리길,주도로,4826,10
부산광역시,기장군,로,오리산단1로,주도로,257.736,15.472
부산광역시,기장군,로,오리산단2로,주도로,1343.767,15.529
부산광역시,기장군,로,오리산단3로,주도로,1033.648,15.277
부산광역시,기장군,로,오리산단4로,주도로,146.172,15.149
부산광역시,기장군,로,오리산단5로,주도로,685.139,15.63
부산광역시,기장군,로,오리산단6로,주도로,146.393,15.372
부산광역시,기장군,로,오리산단7로,주도로,450.821,15.057
부산광역시,기장군,로,오리산단8로,주도로,550.938,15.671
부산광역시,기장군,로,오리산단로,주도로,1933.798,20.682
부산광역시,기장군,길,온당길,주도로,568,3
부산광역시,기장군,길,와여1길,주도로,988,3
부산광역시,기장군,길,와여길,주도로,809,6
부산광역시,기장군,길,용궁길,주도로,871,6
부산광역시,기장군,길,용소1길,주도로,281,2
부산광역시,기장군,길,용소2길,주도로,225,3
부산광역시,기장군,길,용소길,주도로,3122,4
부산광역시,기장군,길,용수1길,주도로,64,5
부산광역시,기장군,길,용수공단1길,주도로,381,7
부산광역시,기장군,길,용수공단2길,주도로,935,6
부산광역시,기장군,로,용수로,주도로,1114,25
부산광역시,기장군,대로,웅상대로,주도로,16000,18
부산광역시,기장군,길,원당1길,주도로,298,4
부산광역시,기장군,길,원당2길,주도로,499,3
부산광역시,기장군,길,원당길,주도로,246,4
부산광역시,기장군,길,원죽길,주도로,733,4
부산광역시,기장군,길,월내1길,주도로,351,3
부산광역시,기장군,길,월내2길,주도로,875,3
부산광역시,기장군,길,월내3길,주도로,637,3
부산광역시,기장군,길,월내4길,주도로,790.223,10
부산광역시,기장군,길,월내길,주도로,220,3
부산광역시,기장군,길,월내해안1길,주도로,94,6
부산광역시,기장군,길,월내해안2길,주도로,443,2
부산광역시,기장군,길,월내해안3길,주도로,125,1
부산광역시,기장군,길,월내해안4길,주도로,154,3
부산광역시,기장군,길,월내해안길,주도로,1277,4
부산광역시,기장군,길,월전1길,주도로,503,4
부산광역시,기장군,길,월전해안길,주도로,216,8
부산광역시,기장군,길,월평1길,주도로,989,10
부산광역시,기장군,길,월평2길,주도로,818,2
부산광역시,기장군,대로,월평고가도로,주도로,759.603,10
부산광역시,기장군,대로,월평고가도로,주도로,760.214,10
부산광역시,기장군,로,읍내로,주도로,1297,20
부산광역시,기장군,길,읍내로104번길,주도로,226,10
부산광역시,기장군,길,읍내로15번길,주도로,367,8
부산광역시,기장군,길,읍내로50번길,주도로,1250,4
부산광역시,기장군,길,읍내로67번길,주도로,188,2
부산광역시,기장군,길,읍내로68번길,주도로,199,5
부산광역시,기장군,길,읍내로74번길,주도로,223,2
부산광역시,기장군,길,읍내로77번길,주도로,169,2
부산광역시,기장군,길,읍내로78번길,주도로,223,9
