시도명,시군구명,도로위계,도로명,종속구분,연장,폭,면적,데이터_출처
부산광역시,부산진구,길,당감로31번길,주도로,283.0,2.0,566.0,부산
부산광역시,부산진구,길,당감로34번길,주도로,232.0,8.0,1856.0,부산
부산광역시,부산진구,길,당감로45번길,주도로,200.0,3.0,600.0,부산
부산광역시,부산진구,길,당감로4번길,주도로,198.0,1.0,198.0,부산
부산광역시,부산진구,길,당감로50번길,주도로,218.0,4.0,872.0,부산
부산광역시,부산진구,길,당감로52번길,주도로,162.0,1.0,162.0,부산
부산광역시,부산진구,길,당감로55번길,주도로,160.0,2.0,320.0,부산
부산광역시,부산진구,길,당감로60번길,주도로,148.0,2.0,296.0,부산
부산광역시,부산진구,길,당감로64번길,주도로,366.0,8.0,2928.0,부산
부산광역시,부산진구,길,당감로6번길,주도로,195.0,1.0,195.0,부산
부산광역시,부산진구,로,당감서로,주도로,1779.0,20.0,35580.0,부산
부산광역시,부산진구,길,당감서로100번길,주도로,587.0,3.0,1761.0,부산
부산광역시,부산진구,길,당감서로109번길,주도로,134.0,2.0,268.0,부산
부산광역시,부산진구,길,당감서로117번길,주도로,85.0,2.0,170.0,부산
부산광역시,부산진구,길,당감서로146번길,주도로,176.0,2.0,352.0,부산
부산광역시,부산진구,길,당감서로148번길,주도로,181.0,2.0,362.0,부산
부산광역시,부산진구,길,당감서로65번길,주도로,290.0,2.0,580.0,부산
부산광역시,부산진구,길,당감서로71번길,주도로,229.0,4.0,916.0,부산
부산광역시,부산진구,길,당감서로80번길,주도로,144.0,8.0,1152.0,부산
부산광역시,부산진구,길,당감서로94번길,주도로,208.0,5.0,1040.0,부산
부산광역시,부산진구,길,당감서로98번길,주도로,159.0,9.0,1431.0,부산
부산광역시,부산진구,길,당감서로9번길,주도로,116.0,6.0,696.0,부산
부산광역시,부산진구,길,대공원길,주도로,2724.616,4.0,10898.464,부산
부산광역시,부산진구,로,대학로,주도로,853.0,15.0,12795.0,부산
부산광역시,부산진구,길,대학로15번길,주도로,264.0,2.0,528.0,부산
부산광역시,부산진구,길,대학로25번길,주도로,238.0,2.0,476.0,부산
부산광역시,부산진구,길,대학로31번길,주도로,170.0,2.0,340.0,부산
부산광역시,부산진구,길,대학로36번길,주도로,285.0,6.0,1710.0,부산
부산광역시,부산진구,길,대학로44번길,주도로,105.0,2.0,210.0,부산
부산광역시,부산진구,길,대학로45번가길,주도로,106.0,2.0,212.0,부산
부산광역시,부산진구,길,대학로45번길,주도로,179.0,20.0,3580.0,부산
부산광역시,부산진구,길,대학로45번나길,주도로,89.0,2.0,178.0,부산
부산광역시,부산진구,길,대학로46번길,주도로,203.0,20.0,4060.0,부산
부산광역시,부산진구,길,대학로49번길,주도로,162.0,2.0,324.0,부산
부산광역시,부산진구,길,대학로55번길,주도로,90.0,2.0,180.0,부산
부산광역시,부산진구,길,대학로61번길,주도로,156.0,4.0,624.0,부산
부산광역시,부산진구,길,대학로75번길,주도로,137.0,7.0,959.0,부산
부산광역시,부산진구,로,동성로,주도로,1505.0,15.0,22575.0,부산
부산광역시,부산진구,길,동성로104번길,주도로,128.0,2.0,256.0,부산
부산광역시,부산진구,길,동성로108번가길,주도로,146.0,1.0,146.0,부산
부산광역시,부산진구,길,동성로108번길,주도로,157.0,7.0,1099.0,부산
부산광역시,부산진구,길,동성로112번가길,주도로,127.0,2.0,254.0,부산
부산광역시,부산진구,길,동성로112번길,주도로,730.0,7.0,5110.0,부산
부산광역시,부산진구,길,동성로112번나길,주도로,151.0,4.0,604.0,부산
부산광역시,부산진구,길,동성로118번가길,주도로,238.0,2.0,476.0,부산
부산광역시,부산진구,길,동성로118번길,주도로,370.0,7.0,2590.0,부산
부산광역시,부산진구,길,동성로15번길,주도로,191.0,6.0,1146.0,부산
부산광역시,부산진구,길,동성로25번길,주도로,190.0,5.0,950.0,부산
부산광역시,부산진구,길,동성로30번길,주도로,306.0,5.0,1530.0,부산
부산광역시,부산진구,길,동성로39번길,주도로,188.0,5.0,940.0,부산
부산광역시,부산진구,길,동성로46번길,주도로,326.79,20.0,6535.8,부산
부산광역시,부산진구,길,동성로49번길,주도로,192.0,6.0,1152.0,부산
부산광역시,부산진구,길,동성로61번길,주도로,233.0,1.0,233.0,부산
부산광역시,부산진구,길,동성로71번길,주도로,187.0,6.0,1122.0,부산
부산광역시,부산진구,길,동성로76번길,주도로,279.0,4.0,1116.0,부산
부산광역시,부산진구,길,동성로76번나길,주도로,187.0,2.0,374.0,부산
부산광역시,부산진구,길,동성로87번길,주도로,176.0,6.0,1056.0,부산
부산광역시,부산진구,길,동성로96번가길,주도로,105.0,2.0,210.0,부산
부산광역시,부산진구,길,동성로96번길,주도로,338.0,5.0,1690.0,부산
부산광역시,부산진구,길,동성로96번나길,주도로,154.0,1.0,154.0,부산
부산광역시,부산진구,로,동천로,주도로,1374.0,20.0,27480.0,부산
부산광역시,부산진구,길,동천로107번길,주도로,136.0,8.0,1088.0,부산
부산광역시,부산진구,길,동천로108번길,주도로,213.0,8.0,1704.0,부산
부산광역시,부산진구,길,동천로132번길,주도로,233.0,7.0,1631.0,부산
부산광역시,부산진구,길,동천로24번길,주도로,138.0,4.0,552.0,부산
부산광역시,부산진구,길,동천로85번길,주도로,199.0,3.0,597.0,부산
부산광역시,부산진구,길,동천로95번길,주도로,134.0,8.0,1072.0,부산
부산광역시,부산진구,로,동평로,주도로,4229.0,25.0,105725.0,부산
부산광역시,부산진구,길,동평로100번길,주도로,263.0,1.0,263.0,부산
부산광역시,부산진구,길,동평로115번길,주도로,87.0,2.0,174.0,부산
부산광역시,부산진구,길,동평로116번길,주도로,294.0,2.0,588.0,부산
부산광역시,부산진구,길,동평로119번가길,주도로,85.0,2.0,170.0,부산
부산광역시,부산진구,길,동평로119번길,주도로,336.0,8.0,2688.0,부산
부산광역시,부산진구,길,동평로127번가길,주도로,449.0,2.0,898.0,부산
부산광역시,부산진구,길,동평로127번길,주도로,506.0,8.0,4048.0,부산
부산광역시,부산진구,길,동평로127번나길,주도로,198.0,1.0,198.0,부산
부산광역시,부산진구,길,동평로131번가길,주도로,179.0,3.0,537.0,부산
부산광역시,부산진구,길,동평로131번길,주도로,580.0,7.0,4060.0,부산
부산광역시,부산진구,길,동평로131번나길,주도로,221.0,2.0,442.0,부산
부산광역시,부산진구,길,동평로150번길,주도로,406.0,15.0,6090.0,부산
부산광역시,부산진구,길,동평로162번길,주도로,173.0,3.0,519.0,부산
부산광역시,부산진구,길,동평로171번가길,주도로,420.0,4.0,1680.0,부산
부산광역시,부산진구,길,동평로171번길,주도로,289.0,5.0,1445.0,부산
부산광역시,부산진구,길,동평로171번나길,주도로,243.0,1.0,243.0,부산
부산광역시,부산진구,길,동평로174번길,주도로,125.0,2.0,250.0,부산
부산광역시,부산진구,길,동평로178번길,주도로,203.0,1.0,203.0,부산
부산광역시,부산진구,길,동평로181번길,주도로,172.0,6.0,1032.0,부산
부산광역시,부산진구,길,동평로183번가길,주도로,114.0,8.0,912.0,부산
부산광역시,부산진구,길,동평로183번길,주도로,836.0,7.0,5852.0,부산
부산광역시,부산진구,길,동평로214번길,주도로,232.0,2.0,464.0,부산
부산광역시,부산진구,길,동평로223번길,주도로,507.0,8.0,4056.0,부산
부산광역시,부산진구,길,동평로225번길,주도로,195.0,1.0,195.0,부산
부산광역시,부산진구,길,동평로229번길,주도로,130.0,8.0,1040.0,부산
부산광역시,부산진구,길,동평로235번길,주도로,324.0,7.0,2268.0,부산
부산광역시,부산진구,길,동평로265번길,주도로,401.0,8.0,3208.0,부산
부산광역시,부산진구,길,동평로275번길,주도로,313.0,10.0,3130.0,부산
부산광역시,부산진구,길,동평로27번가길,주도로,114.0,3.0,342.0,부산
부산광역시,부산진구,길,동평로27번길,주도로,428.0,3.0,1284.0,부산
부산광역시,부산진구,길,동평로291번길,주도로,493.0,12.0,5916.0,부산
부산광역시,부산진구,길,동평로325번길,주도로,362.0,8.0,2896.0,부산
부산광역시,부산진구,길,동평로397번길,주도로,211.0,8.0,1688.0,부산
부산광역시,부산진구,길,동평로39번길,주도로,528.0,8.0,4224.0,부산
부산광역시,부산진구,길,동평로405번길,주도로,667.0,15.0,10005.0,부산
부산광역시,부산진구,길,동평로406번길,주도로,372.0,8.0,2976.0,부산
부산광역시,부산진구,길,동평로420번길,주도로,178.0,8.0,1424.0,부산
부산광역시,부산진구,길,동평로44번길,주도로,354.0,7.0,2478.0,부산
부산광역시,부산진구,길,동평로45번길,주도로,136.0,4.0,544.0,부산
부산광역시,부산진구,길,동평로50번길,주도로,156.0,3.0,468.0,부산
부산광역시,부산진구,길,동평로55번길,주도로,319.0,4.0,1276.0,부산
부산광역시,부산진구,길,동평로66번길,주도로,158.0,2.0,316.0,부산
부산광역시,부산진구,길,동평로73번길,주도로,261.0,4.0,1044.0,부산
부산광역시,부산진구,길,동평로76번길,주도로,191.0,2.0,382.0,부산
부산광역시,부산진구,길,동평로94번길,주도로,208.0,2.0,416.0,부산
부산광역시,부산진구,길,동평로95번길,주도로,173.0,3.0,519.0,부산
부산광역시,부산진구,로,마철로,주도로,1492.0,15.0,22380.0,부산
부산광역시,부산진구,로,만리산로,주도로,59.0,12.822,756.4979999999999,부산
부산광역시,부산진구,길,만리산로100번길,주도로,173.0,2.0,346.0,부산
부산광역시,부산진구,길,만리산로101번길,주도로,67.0,2.0,134.0,부산
부산광역시,부산진구,길,만리산로33번길,주도로,246.0,1.0,246.0,부산
부산광역시,부산진구,길,만리산로36번길,주도로,105.0,2.0,210.0,부산
부산광역시,부산진구,길,만리산로3번길,주도로,311.0,2.0,622.0,부산
부산광역시,부산진구,길,만리산로5번길,주도로,201.0,2.0,402.0,부산
부산광역시,부산진구,길,만리산로61번가길,주도로,108.0,2.0,216.0,부산
부산광역시,부산진구,길,만리산로61번길,주도로,271.0,2.0,542.0,부산
부산광역시,부산진구,길,만리산로63번길,주도로,312.0,2.0,624.0,부산
부산광역시,부산진구,길,만리산로68번길,주도로,148.0,2.0,296.0,부산
부산광역시,부산진구,길,만리산로69번길,주도로,169.0,1.0,169.0,부산
부산광역시,부산진구,길,만리산로73번길,주도로,197.0,2.0,394.0,부산
부산광역시,부산진구,길,만리산로74번길,주도로,112.0,2.0,224.0,부산
부산광역시,부산진구,길,만리산로75번길,주도로,156.0,2.0,312.0,부산
부산광역시,부산진구,길,만리산로79번길,주도로,120.0,1.0,120.0,부산
부산광역시,부산진구,길,만리산로81번길,주도로,112.0,1.0,112.0,부산
부산광역시,부산진구,길,만리산로88번길,주도로,77.0,2.0,154.0,부산
부산광역시,부산진구,길,만리산로95번길,주도로,170.0,1.0,170.0,부산
부산광역시,부산진구,길,만리산로97번길,주도로,71.0,2.0,142.0,부산
부산광역시,부산진구,로,망양로,주도로,10068.0,12.0,120816.0,부산
부산광역시,부산진구,길,망양로945번길,주도로,308.0,5.0,1540.0,부산
부산광역시,부산진구,로,백양관문로,주도로,1547.0,25.0,38675.0,부산
부산광역시,부산진구,길,백양관문로77번길,주도로,736.0,12.0,8832.0,부산
부산광역시,부산진구,길,백양관문로78번길,주도로,137.0,4.0,548.0,부산
부산광역시,부산진구,대로,백양대로,주도로,12050.0,40.0,482000.0,부산
부산광역시,부산진구,길,백양대로110번길,주도로,120.0,2.0,240.0,부산
부산광역시,부산진구,길,백양대로136번길,주도로,563.0,15.0,8445.0,부산
부산광역시,부산진구,길,백양대로18번길,주도로,258.0,2.0,516.0,부산
부산광역시,부산진구,길,백양대로208번길,주도로,894.0,20.0,17880.0,부산
부산광역시,부산진구,길,백양대로238번길,주도로,236.0,8.0,1888.0,부산
부산광역시,부산진구,길,백양대로252번길,주도로,236.0,8.0,1888.0,부산
부산광역시,부산진구,길,백양대로260번길,주도로,241.0,4.0,964.0,부산
부산광역시,부산진구,길,백양대로300번길,주도로,243.0,20.0,4860.0,부산
부산광역시,부산진구,길,백양대로313번길,주도로,99.0,8.0,792.0,부산
부산광역시,부산진구,길,백양대로320번길,주도로,277.0,12.0,3324.0,부산
부산광역시,부산진구,길,백양대로34번길,주도로,286.0,7.0,2002.0,부산
부산광역시,부산진구,길,백양대로357번길,주도로,310.0,8.0,2480.0,부산
부산광역시,부산진구,길,백양대로42번가길,주도로,145.0,2.0,290.0,부산
부산광역시,부산진구,길,백양대로42번길,주도로,209.0,3.0,627.0,부산
부산광역시,부산진구,길,백양대로42번나길,주도로,100.0,2.0,200.0,부산
부산광역시,부산진구,길,백양대로42번다길,주도로,152.0,2.0,304.0,부산
부산광역시,부산진구,길,백양대로46번가길,주도로,118.0,2.0,236.0,부산
부산광역시,부산진구,길,백양대로46번길,주도로,348.0,7.0,2436.0,부산
부산광역시,부산진구,길,백양대로48번길,주도로,134.0,1.0,134.0,부산
부산광역시,부산진구,길,백양대로52번길,주도로,165.0,2.0,330.0,부산
부산광역시,부산진구,길,백양대로58번길,주도로,155.0,1.0,155.0,부산
부산광역시,부산진구,길,백양대로60번가길,주도로,166.0,2.0,332.0,부산
부산광역시,부산진구,길,백양대로60번길,주도로,403.0,9.0,3627.0,부산
부산광역시,부산진구,길,백양대로64번길,주도로,172.0,1.0,172.0,부산
부산광역시,부산진구,길,백양대로68번길,주도로,143.0,4.0,572.0,부산
부산광역시,부산진구,길,백양대로78번길,주도로,149.0,7.0,1043.0,부산
부산광역시,부산진구,길,백양대로8번길,주도로,134.0,2.0,268.0,부산
부산광역시,부산진구,로,백양산로,주도로,1350.0,15.0,20250.0,부산
부산광역시,부산진구,길,백양산로29번길,주도로,156.0,4.0,624.0,부산
부산광역시,부산진구,길,백양산로53번길,주도로,635.0,15.0,9525.0,부산
부산광역시,부산진구,길,백양산로54번길,주도로,346.0,10.0,3460.0,부산
부산광역시,부산진구,길,백양산숲1길,주도로,925.392,4.0,3701.568,부산
부산광역시,부산진구,로,백양순환로,주도로,1625.0,15.0,24375.0,부산
부산광역시,부산진구,길,백양순환로10번길,주도로,174.0,4.0,696.0,부산
부산광역시,부산진구,길,백양순환로110번길,주도로,246.0,7.0,1722.0,부산
